time_seconds,frame_number,people_in_frame,bicycles_in_frame,vehicles_in_frame,total_in_frame,total_people_counted,total_bicycles_counted,total_vehicles_counted,total_objects_counted,newly_counted_this_frame,detected_objects,total_detections
336.70303333333334,10091,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9398794174194336, 'bbox': (615, 279, 1278, 699), 'object_id': 8, 'is_new': False}]",1
336.7364,10092,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.936345100402832, 'bbox': (641, 281, 1278, 698), 'object_id': 8, 'is_new': False}]",1
336.76976666666667,10093,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9169527888298035, 'bbox': (664, 282, 1278, 694), 'object_id': 8, 'is_new': False}]",1
336.80313333333334,10094,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9096547961235046, 'bbox': (694, 283, 1278, 691), 'object_id': 8, 'is_new': False}]",1
336.8365,10095,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9030579328536987, 'bbox': (712, 283, 1278, 688), 'object_id': 8, 'is_new': False}]",1
336.86986666666667,10096,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9257132411003113, 'bbox': (738, 284, 1278, 687), 'object_id': 8, 'is_new': False}]",1
336.90323333333333,10097,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9072034358978271, 'bbox': (766, 284, 1278, 683), 'object_id': 8, 'is_new': False}]",1
336.9366,10098,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8605944514274597, 'bbox': (785, 282, 1278, 680), 'object_id': 8, 'is_new': False}]",1
336.96996666666666,10099,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9075596332550049, 'bbox': (808, 281, 1279, 680), 'object_id': 8, 'is_new': False}]",1
337.00333333333333,10100,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.7296381592750549, 'bbox': (831, 282, 1279, 676), 'object_id': 8, 'is_new': False}]",1
337.0367,10101,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8782893419265747, 'bbox': (851, 285, 1279, 677), 'object_id': 8, 'is_new': False}]",1
337.07006666666666,10102,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8730683922767639, 'bbox': (873, 287, 1279, 670), 'object_id': 8, 'is_new': False}]",1
337.1034333333333,10103,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9002259373664856, 'bbox': (896, 288, 1279, 671), 'object_id': 8, 'is_new': False}]",1
337.1368,10104,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9012348055839539, 'bbox': (915, 289, 1279, 653), 'object_id': 8, 'is_new': False}]",1
337.17016666666666,10105,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9102363586425781, 'bbox': (934, 289, 1279, 626), 'object_id': 8, 'is_new': False}]",1
337.2035333333333,10106,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8969175815582275, 'bbox': (952, 291, 1279, 615), 'object_id': 8, 'is_new': False}]",1
337.2369,10107,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9104668498039246, 'bbox': (970, 295, 1279, 612), 'object_id': 8, 'is_new': False}]",1
337.27026666666666,10108,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9209302067756653, 'bbox': (994, 294, 1279, 606), 'object_id': 8, 'is_new': False}]",1
337.3036333333333,10109,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9120280742645264, 'bbox': (1011, 296, 1279, 607), 'object_id': 8, 'is_new': False}]",1
337.337,10110,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8937228918075562, 'bbox': (1031, 297, 1279, 603), 'object_id': 8, 'is_new': False}]",1
337.37036666666665,10111,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8844843506813049, 'bbox': (1044, 300, 1279, 598), 'object_id': 8, 'is_new': False}]",1
337.4037333333333,10112,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9077686071395874, 'bbox': (1064, 302, 1279, 594), 'object_id': 8, 'is_new': False}]",1
337.4371,10113,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9015976786613464, 'bbox': (1081, 302, 1279, 590), 'object_id': 8, 'is_new': False}]",1
337.47046666666665,10114,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8934778571128845, 'bbox': (1098, 302, 1279, 587), 'object_id': 8, 'is_new': False}]",1
337.5038333333333,10115,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.9039021730422974, 'bbox': (1117, 304, 1279, 588), 'object_id': 8, 'is_new': False}]",1
337.5372,10116,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8968225121498108, 'bbox': (1132, 305, 1279, 584), 'object_id': 8, 'is_new': False}]",1
337.57056666666665,10117,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8897504210472107, 'bbox': (1148, 307, 1279, 581), 'object_id': 8, 'is_new': False}]",1
337.6039333333333,10118,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.8246429562568665, 'bbox': (1164, 327, 1279, 579), 'object_id': 8, 'is_new': False}]",1
337.6373,10119,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.7954961657524109, 'bbox': (1182, 337, 1279, 575), 'object_id': 8, 'is_new': False}]",1
337.67066666666665,10120,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.7989125847816467, 'bbox': (1197, 356, 1279, 575), 'object_id': 8, 'is_new': False}]",1
337.7040333333333,10121,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.7508185505867004, 'bbox': (1212, 362, 1279, 573), 'object_id': 8, 'is_new': False}]",1
337.7374,10122,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.6254081726074219, 'bbox': (1228, 379, 1279, 569), 'object_id': 8, 'is_new': False}]",1
337.77076666666665,10123,0,0,1,1,4,0,4,8,0,"[{'class': 'car', 'confidence': 0.5238185524940491, 'bbox': (1243, 391, 1279, 556), 'object_id': 8, 'is_new': False}]",1
337.8041333333333,10124,0,0,0,0,4,0,4,8,0,[],0
337.83750000000003,10125,0,0,0,0,4,0,4,8,0,[],0
337.8708666666667,10126,0,0,0,0,4,0,4,8,0,[],0
337.90423333333337,10127,0,0,0,0,4,0,4,8,0,[],0
337.93760000000003,10128,0,0,0,0,4,0,4,8,0,[],0
337.9709666666667,10129,0,0,0,0,4,0,4,8,0,[],0
338.00433333333336,10130,0,0,0,0,4,0,4,8,0,[],0
338.03770000000003,10131,0,0,0,0,4,0,4,8,0,[],0
338.0710666666667,10132,0,0,0,0,4,0,4,8,0,[],0
338.10443333333336,10133,0,0,0,0,4,0,4,8,0,[],0
338.1378,10134,0,0,0,0,4,0,4,8,0,[],0
338.1711666666667,10135,0,0,0,0,4,0,4,8,0,[],0
338.20453333333336,10136,0,0,0,0,4,0,4,8,0,[],0
338.2379,10137,0,0,0,0,4,0,4,8,0,[],0
338.2712666666667,10138,0,0,0,0,4,0,4,8,0,[],0
338.30463333333336,10139,0,0,0,0,4,0,4,8,0,[],0
338.338,10140,0,0,0,0,4,0,4,8,0,[],0
338.3713666666667,10141,0,0,0,0,4,0,4,8,0,[],0
338.40473333333335,10142,0,0,0,0,4,0,4,8,0,[],0
338.4381,10143,0,0,0,0,4,0,4,8,0,[],0
338.4714666666667,10144,0,0,0,0,4,0,4,8,0,[],0
338.50483333333335,10145,0,0,0,0,4,0,4,8,0,[],0
338.5382,10146,0,0,0,0,4,0,4,8,0,[],0
338.5715666666667,10147,0,0,0,0,4,0,4,8,0,[],0
338.60493333333335,10148,0,0,0,0,4,0,4,8,0,[],0
338.6383,10149,0,0,0,0,4,0,4,8,0,[],0
338.6716666666667,10150,0,0,0,0,4,0,4,8,0,[],0
338.70503333333335,10151,0,0,0,0,4,0,4,8,0,[],0
338.7384,10152,0,0,0,0,4,0,4,8,0,[],0
338.7717666666667,10153,0,0,0,0,4,0,4,8,0,[],0
338.80513333333334,10154,0,0,0,0,4,0,4,8,0,[],0
338.8385,10155,0,0,0,0,4,0,4,8,0,[],0
338.8718666666667,10156,0,0,0,0,4,0,4,8,0,[],0
338.90523333333334,10157,0,0,0,0,4,0,4,8,0,[],0
338.9386,10158,0,0,0,0,4,0,4,8,0,[],0
338.9719666666667,10159,0,0,0,0,4,0,4,8,0,[],0
339.00533333333334,10160,0,0,0,0,4,0,4,8,0,[],0
339.0387,10161,0,0,0,0,4,0,4,8,0,[],0
339.0720666666667,10162,0,0,0,0,4,0,4,8,0,[],0
339.10543333333334,10163,0,0,0,0,4,0,4,8,0,[],0
339.1388,10164,0,0,0,0,4,0,4,8,0,[],0
339.17216666666667,10165,0,0,0,0,4,0,4,8,0,[],0
339.20553333333334,10166,0,0,0,0,4,0,4,8,0,[],0
339.2389,10167,0,0,0,0,4,0,4,8,0,[],0
339.27226666666667,10168,0,0,0,0,4,0,4,8,0,[],0
339.30563333333333,10169,0,0,0,0,4,0,4,8,0,[],0
339.339,10170,0,0,0,0,4,0,4,8,0,[],0
339.37236666666666,10171,0,0,0,0,4,0,4,8,0,[],0
339.40573333333333,10172,0,0,0,0,4,0,4,8,0,[],0
339.4391,10173,0,0,0,0,4,0,4,8,0,[],0
339.47246666666666,10174,0,0,0,0,4,0,4,8,0,[],0
339.5058333333333,10175,0,0,0,0,4,0,4,8,0,[],0
339.5392,10176,0,0,0,0,4,0,4,8,0,[],0
339.57256666666666,10177,0,0,0,0,4,0,4,8,0,[],0
339.6059333333333,10178,0,0,0,0,4,0,4,8,0,[],0
339.6393,10179,0,0,0,0,4,0,4,8,0,[],0
339.67266666666666,10180,0,0,0,0,4,0,4,8,0,[],0
339.7060333333333,10181,0,0,0,0,4,0,4,8,0,[],0
339.7394,10182,0,0,0,0,4,0,4,8,0,[],0
339.77276666666666,10183,0,0,0,0,4,0,4,8,0,[],0
339.8061333333333,10184,0,0,0,0,4,0,4,8,0,[],0
339.8395,10185,0,0,0,0,4,0,4,8,0,[],0
339.87286666666665,10186,0,0,0,0,4,0,4,8,0,[],0
339.9062333333333,10187,0,0,0,0,4,0,4,8,0,[],0
339.9396,10188,0,0,0,0,4,0,4,8,0,[],0
339.97296666666665,10189,0,0,0,0,4,0,4,8,0,[],0
340.0063333333333,10190,0,0,0,0,4,0,4,8,0,[],0
340.0397,10191,0,0,0,0,4,0,4,8,0,[],0
340.07306666666665,10192,0,0,0,0,4,0,4,8,0,[],0
340.1064333333333,10193,0,0,0,0,4,0,4,8,0,[],0
340.1398,10194,0,0,0,0,4,0,4,8,0,[],0
340.17316666666665,10195,0,0,0,0,4,0,4,8,0,[],0
340.2065333333333,10196,0,0,0,0,4,0,4,8,0,[],0
340.23990000000003,10197,0,0,0,0,4,0,4,8,0,[],0
340.2732666666667,10198,0,0,0,0,4,0,4,8,0,[],0
340.30663333333337,10199,0,0,0,0,4,0,4,8,0,[],0
340.34000000000003,10200,0,0,0,0,4,0,4,8,0,[],0
340.3733666666667,10201,0,0,0,0,4,0,4,8,0,[],0
340.40673333333336,10202,0,0,0,0,4,0,4,8,0,[],0
340.44010000000003,10203,0,0,0,0,4,0,4,8,0,[],0
340.4734666666667,10204,0,0,0,0,4,0,4,8,0,[],0
340.50683333333336,10205,0,0,0,0,4,0,4,8,0,[],0
340.5402,10206,0,0,0,0,4,0,4,8,0,[],0
340.5735666666667,10207,0,0,0,0,4,0,4,8,0,[],0
340.60693333333336,10208,0,0,0,0,4,0,4,8,0,[],0
340.6403,10209,0,0,0,0,4,0,4,8,0,[],0
340.6736666666667,10210,0,0,0,0,4,0,4,8,0,[],0
340.70703333333336,10211,0,0,0,0,4,0,4,8,0,[],0
340.7404,10212,0,0,0,0,4,0,4,8,0,[],0
340.7737666666667,10213,0,0,0,0,4,0,4,8,0,[],0
340.80713333333335,10214,0,0,0,0,4,0,4,8,0,[],0
340.8405,10215,0,0,0,0,4,0,4,8,0,[],0
340.8738666666667,10216,0,0,0,0,4,0,4,8,0,[],0
340.90723333333335,10217,0,0,0,0,4,0,4,8,0,[],0
340.9406,10218,0,0,0,0,4,0,4,8,0,[],0
340.9739666666667,10219,0,0,0,0,4,0,4,8,0,[],0
341.00733333333335,10220,0,0,0,0,4,0,4,8,0,[],0
341.0407,10221,0,0,0,0,4,0,4,8,0,[],0
341.0740666666667,10222,0,0,0,0,4,0,4,8,0,[],0
341.10743333333335,10223,0,0,0,0,4,0,4,8,0,[],0
341.1408,10224,0,0,0,0,4,0,4,8,0,[],0
341.1741666666667,10225,0,0,0,0,4,0,4,8,0,[],0
341.20753333333334,10226,0,0,0,0,4,0,4,8,0,[],0
341.2409,10227,0,0,0,0,4,0,4,8,0,[],0
341.2742666666667,10228,0,0,0,0,4,0,4,8,0,[],0
341.30763333333334,10229,0,0,0,0,4,0,4,8,0,[],0
341.341,10230,0,0,0,0,4,0,4,8,0,[],0
341.3743666666667,10231,0,0,0,0,4,0,4,8,0,[],0
341.40773333333334,10232,0,0,0,0,4,0,4,8,0,[],0
341.4411,10233,0,0,0,0,4,0,4,8,0,[],0
341.4744666666667,10234,0,0,0,0,4,0,4,8,0,[],0
341.50783333333334,10235,0,0,0,0,4,0,4,8,0,[],0
341.5412,10236,0,0,0,0,4,0,4,8,0,[],0
341.57456666666667,10237,0,0,0,0,4,0,4,8,0,[],0
341.60793333333334,10238,0,0,0,0,4,0,4,8,0,[],0
341.6413,10239,0,0,0,0,4,0,4,8,0,[],0
341.67466666666667,10240,0,0,0,0,4,0,4,8,0,[],0
341.70803333333333,10241,0,0,0,0,4,0,4,8,0,[],0
341.7414,10242,0,0,0,0,4,0,4,8,0,[],0
341.77476666666666,10243,0,0,0,0,4,0,4,8,0,[],0
341.80813333333333,10244,0,0,0,0,4,0,4,8,0,[],0
341.8415,10245,0,0,0,0,4,0,4,8,0,[],0
341.87486666666666,10246,0,0,0,0,4,0,4,8,0,[],0
341.9082333333333,10247,0,0,0,0,4,0,4,8,0,[],0
341.9416,10248,0,0,0,0,4,0,4,8,0,[],0
341.97496666666666,10249,0,0,0,0,4,0,4,8,0,[],0
342.0083333333333,10250,0,0,0,0,4,0,4,8,0,[],0
342.0417,10251,0,0,0,0,4,0,4,8,0,[],0
342.07506666666666,10252,0,0,0,0,4,0,4,8,0,[],0
342.1084333333333,10253,0,0,0,0,4,0,4,8,0,[],0
342.1418,10254,0,0,0,0,4,0,4,8,0,[],0
342.17516666666666,10255,0,0,0,0,4,0,4,8,0,[],0
342.2085333333333,10256,0,0,0,0,4,0,4,8,0,[],0
342.2419,10257,0,0,0,0,4,0,4,8,0,[],0
342.27526666666665,10258,0,0,0,0,4,0,4,8,0,[],0
342.3086333333333,10259,0,0,0,0,4,0,4,8,0,[],0
342.342,10260,0,0,0,0,4,0,4,8,0,[],0
342.37536666666665,10261,0,0,0,0,4,0,4,8,0,[],0
342.4087333333333,10262,0,0,0,0,4,0,4,8,0,[],0
342.4421,10263,0,0,0,0,4,0,4,8,0,[],0
342.47546666666665,10264,0,0,0,0,4,0,4,8,0,[],0
342.5088333333333,10265,0,0,0,0,4,0,4,8,0,[],0
342.5422,10266,0,0,0,0,4,0,4,8,0,[],0
342.57556666666665,10267,0,0,0,0,4,0,4,8,0,[],0
342.6089333333333,10268,0,1,0,1,4,1,4,9,1,"[{'class': 'bicycle', 'confidence': 0.7069731950759888, 'bbox': (1135, 437, 1279, 697), 'object_id': 9, 'is_new': True}]",1
342.64230000000003,10269,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.5525111556053162, 'bbox': (1120, 391, 1279, 693), 'object_id': 9, 'is_new': False}]",1
342.6756666666667,10270,0,0,0,0,4,1,4,9,0,[],0
342.70903333333337,10271,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.6559489965438843, 'bbox': (1087, 403, 1279, 686), 'object_id': 9, 'is_new': False}]",1
342.74240000000003,10272,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7214905023574829, 'bbox': (1068, 412, 1279, 683), 'object_id': 9, 'is_new': False}]",1
342.7757666666667,10273,1,0,0,1,4,1,4,9,0,"[{'class': 'person', 'confidence': 0.7005534172058105, 'bbox': (1141, 268, 1279, 631), 'object_id': 9, 'is_new': False}]",1
342.80913333333336,10274,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7018988728523254, 'bbox': (1032, 387, 1279, 678), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6162803173065186, 'bbox': (1165, 248, 1279, 635), 'object_id': 9, 'is_new': False}]",2
342.84250000000003,10275,1,1,0,2,4,1,4,9,0,"[{'class': 'person', 'confidence': 0.8119314908981323, 'bbox': (1109, 176, 1279, 627), 'object_id': 9, 'is_new': False}, {'class': 'bicycle', 'confidence': 0.7574358582496643, 'bbox': (1011, 403, 1279, 671), 'object_id': 9, 'is_new': False}]",2
342.8758666666667,10276,1,1,0,2,4,1,4,9,0,"[{'class': 'person', 'confidence': 0.7822912931442261, 'bbox': (1102, 177, 1279, 622), 'object_id': 9, 'is_new': False}, {'class': 'bicycle', 'confidence': 0.5841541886329651, 'bbox': (986, 406, 1279, 668), 'object_id': 9, 'is_new': False}]",2
342.90923333333336,10277,1,1,0,2,4,1,4,9,0,"[{'class': 'person', 'confidence': 0.8415586948394775, 'bbox': (1077, 174, 1279, 639), 'object_id': 9, 'is_new': False}, {'class': 'bicycle', 'confidence': 0.7032649517059326, 'bbox': (968, 415, 1279, 676), 'object_id': 9, 'is_new': False}]",2
342.9426,10278,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8181813359260559, 'bbox': (947, 408, 1278, 689), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7726290225982666, 'bbox': (1058, 176, 1279, 601), 'object_id': 9, 'is_new': False}]",2
342.9759666666667,10279,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7862213850021362, 'bbox': (926, 400, 1279, 696), 'object_id': 9, 'is_new': False}]",1
343.00933333333336,10280,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8248389363288879, 'bbox': (906, 405, 1279, 699), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.548751175403595, 'bbox': (1025, 173, 1279, 598), 'object_id': 9, 'is_new': False}]",2
343.0427,10281,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7078613042831421, 'bbox': (889, 356, 1279, 695), 'object_id': 9, 'is_new': False}]",1
343.0760666666667,10282,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7524884939193726, 'bbox': (869, 409, 1279, 694), 'object_id': 9, 'is_new': False}]",1
343.10943333333336,10283,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8242965340614319, 'bbox': (849, 398, 1279, 691), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.5899916291236877, 'bbox': (955, 191, 1247, 561), 'object_id': 9, 'is_new': False}]",2
343.1428,10284,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7609885334968567, 'bbox': (833, 388, 1277, 687), 'object_id': 9, 'is_new': False}]",1
343.1761666666667,10285,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7234334945678711, 'bbox': (815, 383, 1259, 684), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6486022472381592, 'bbox': (924, 174, 1202, 569), 'object_id': 9, 'is_new': False}]",2
343.20953333333335,10286,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.862089216709137, 'bbox': (794, 405, 1236, 683), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.5232031345367432, 'bbox': (898, 173, 1179, 553), 'object_id': 9, 'is_new': False}]",2
343.2429,10287,0,1,0,1,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7254478931427002, 'bbox': (778, 378, 1214, 677), 'object_id': 9, 'is_new': False}]",1
343.2762666666667,10288,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7205814719200134, 'bbox': (757, 400, 1194, 673), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6132867932319641, 'bbox': (859, 172, 1141, 553), 'object_id': 9, 'is_new': False}]",2
343.30963333333335,10289,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8343034386634827, 'bbox': (733, 386, 1175, 672), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7814403772354126, 'bbox': (840, 175, 1120, 569), 'object_id': 9, 'is_new': False}]",2
343.343,10290,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8826144933700562, 'bbox': (712, 394, 1151, 669), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7585726380348206, 'bbox': (830, 178, 1097, 581), 'object_id': 9, 'is_new': False}]",2
343.3763666666667,10291,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8438303470611572, 'bbox': (693, 400, 1133, 669), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7974728941917419, 'bbox': (806, 180, 1076, 585), 'object_id': 9, 'is_new': False}]",2
343.40973333333335,10292,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8967891931533813, 'bbox': (670, 388, 1113, 667), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.8125067353248596, 'bbox': (785, 181, 1057, 576), 'object_id': 9, 'is_new': False}]",2
343.4431,10293,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8413832783699036, 'bbox': (653, 393, 1091, 665), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6479567885398865, 'bbox': (762, 180, 1035, 575), 'object_id': 9, 'is_new': False}]",2
343.4764666666667,10294,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8482928276062012, 'bbox': (634, 390, 1070, 662), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.8069576621055603, 'bbox': (740, 183, 1035, 582), 'object_id': 9, 'is_new': False}]",2
343.50983333333335,10295,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8836034536361694, 'bbox': (614, 391, 1050, 659), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6851722598075867, 'bbox': (729, 184, 1009, 582), 'object_id': 9, 'is_new': False}]",2
343.5432,10296,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8538300395011902, 'bbox': (589, 394, 1027, 654), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6667052507400513, 'bbox': (713, 185, 915, 584), 'object_id': 9, 'is_new': False}]",2
343.5765666666667,10297,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8090426921844482, 'bbox': (568, 385, 1004, 652), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6236891746520996, 'bbox': (686, 184, 901, 586), 'object_id': 9, 'is_new': False}]",2
343.60993333333334,10298,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.899946391582489, 'bbox': (546, 388, 983, 649), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6521430015563965, 'bbox': (664, 187, 874, 586), 'object_id': 9, 'is_new': False}]",2
343.6433,10299,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8574180603027344, 'bbox': (525, 396, 962, 650), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.8389779925346375, 'bbox': (661, 188, 856, 595), 'object_id': 9, 'is_new': False}]",2
343.6766666666667,10300,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.896946132183075, 'bbox': (506, 383, 942, 650), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7706145644187927, 'bbox': (637, 191, 836, 589), 'object_id': 9, 'is_new': False}]",2
343.71003333333334,10301,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.882449209690094, 'bbox': (483, 377, 921, 646), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.729227602481842, 'bbox': (601, 193, 874, 596), 'object_id': 9, 'is_new': False}]",2
343.7434,10302,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8886268138885498, 'bbox': (464, 387, 898, 648), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.8079596757888794, 'bbox': (592, 192, 794, 602), 'object_id': 9, 'is_new': False}]",2
343.7767666666667,10303,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.9062460660934448, 'bbox': (447, 394, 880, 647), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7746148705482483, 'bbox': (562, 194, 774, 593), 'object_id': 9, 'is_new': False}]",2
343.81013333333334,10304,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8912820816040039, 'bbox': (432, 390, 857, 644), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.764052152633667, 'bbox': (550, 190, 751, 601), 'object_id': 9, 'is_new': False}]",2
343.8435,10305,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8993026614189148, 'bbox': (409, 398, 836, 642), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.8124266266822815, 'bbox': (522, 188, 734, 612), 'object_id': 9, 'is_new': False}]",2
343.8768666666667,10306,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.7872962951660156, 'bbox': (387, 394, 815, 641), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.689042866230011, 'bbox': (505, 191, 709, 604), 'object_id': 9, 'is_new': False}]",2
343.91023333333334,10307,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8840144872665405, 'bbox': (375, 387, 798, 643), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7426712512969971, 'bbox': (480, 186, 690, 604), 'object_id': 9, 'is_new': False}]",2
343.9436,10308,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.818091094493866, 'bbox': (338, 391, 774, 642), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.7085646390914917, 'bbox': (509, 188, 672, 607), 'object_id': 9, 'is_new': False}]",2
343.97696666666667,10309,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8520572781562805, 'bbox': (333, 387, 753, 641), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6726930737495422, 'bbox': (477, 189, 650, 601), 'object_id': 9, 'is_new': False}]",2
344.01033333333334,10310,1,1,0,2,4,1,4,9,0,"[{'class': 'bicycle', 'confidence': 0.8169167041778564, 'bbox': (319, 373, 734, 641), 'object_id': 9, 'is_new': False}, {'class': 'person', 'confidence': 0.6807460784912109, 'bbox': (480, 188, 632, 612), 'object_id': 9, 'is_new': False}]",2
